timestamp,vehicleId,vin,daily_km_driven,battery_health_soh,energy_consumed,revenue_generated,range_observed
2023-01-12 17:28:03.875950,KA03AL3782,VIN5914AUD,57.0367674749283,81.05042975040195,65.4699316823194,473.9903754838012,278.70284230179107
2023-01-13 17:28:03.875950,KA03AL3782,VIN5914AUD,86.66080088977995,99.81397398258619,78.849719334487,322.00068026789705,132.42345457890846
2023-01-14 17:28:03.875950,KA03AL3782,VIN5914AUD,61.60857379204524,90.57728183508301,4.525470540056542,221.0258898425515,81.18677534198477
2023-01-15 17:28:03.875950,KA03AL3782,VIN5914AUD,30.31238854021623,90.35471189692993,81.3660374865991,198.48070090063152,81.8118744517435
2023-01-16 17:28:03.875950,KA03AL3782,VIN5914AUD,80.83117075444872,86.6661623428978,18.840893649395575,162.67665994517688,245.95639678589075
2023-01-17 17:28:03.875950,KA03AL3782,VIN5914AUD,57.670599863836166,73.24981067648224,57.25697198554869,210.51774789281686,199.58382931770052
2023-01-18 17:28:03.875950,KA03AL3782,VIN5914AUD,44.51659970723364,86.83778236343747,94.40264831584527,98.2124392418503,290.047349001826
2023-01-19 17:28:03.875950,KA03AL3782,VIN5914AUD,24.297225009287583,91.45836208970577,17.966588256750104,451.8717893137771,155.959307014267
2023-01-20 17:28:03.875950,KA03AL3782,VIN5914AUD,93.46666970180061,71.99148860363,80.56374360138204,239.24708996289883,200.07058470421327
2023-01-21 17:28:03.875950,KA03AL3782,VIN5914AUD,34.80381255108001,84.08933418620724,37.769938122376246,331.11082365583303,41.6594262700852
2023-01-22 17:28:03.875950,KA03AL3782,VIN5914AUD,21.584711738883932,92.48199087215994,82.7549593517525,19.159018224383708,215.15012597552843
2023-01-23 17:28:03.875950,KA03AL3782,VIN5914AUD,10.112130531475671,85.44145787644811,75.50061411281945,355.33347663070595,75.62520999407356
2023-01-24 17:28:03.875950,KA03AL3782,VIN5914AUD,96.07787957110733,74.76945811471775,32.267344872059766,359.74853799627886,252.54836867243614
2023-01-25 17:28:03.875950,KA03AL3782,VIN5914AUD,59.416284126290954,91.46377966152441,78.3064441406411,380.58523786039626,173.4706521293788
2023-01-26 17:28:03.875950,KA03AL3782,VIN5914AUD,31.32095347627154,88.1176945748567,8.175365673196389,143.75935340785583,142.28011784312372
2023-01-27 17:28:03.875950,KA03AL3782,VIN5914AUD,53.701919276358964,95.30826738560732,23.629868971008527,252.2077220547847,219.74091306025838
2023-01-28 17:28:03.875950,KA03AL3782,VIN5914AUD,21.972961081331633,84.88696319133362,88.51018252950864,175.3235956697946,214.85343577456806
2023-01-29 17:28:03.875950,KA03AL3782,VIN5914AUD,40.06948920678255,97.61681194813013,96.77625742647201,253.56614024241608,27.70761991835228
2023-01-30 17:28:03.875950,KA03AL3782,VIN5914AUD,42.02230545558462,77.42771474439698,37.59081084205661,55.28528439194391,15.461285345635723
2023-01-31 17:28:03.875950,KA03AL3782,VIN5914AUD,46.229069948062765,76.76191528830881,92.08487602256513,278.8986565932295,154.84761253729613
2023-02-01 17:28:03.875950,KA03AL3782,VIN5914AUD,66.74319976533904,76.71183919035909,27.65861606419129,357.2063499387069,218.4592838165714
2023-02-02 17:28:03.875950,KA03AL3782,VIN5914AUD,66.84434909285594,99.76525681678699,80.95272103107136,343.2743276621478,169.03912438055053
2023-02-03 17:28:03.875950,KA03AL3782,VIN5914AUD,42.644881425938884,92.1509243814481,80.02335824052322,106.21548728349883,173.81504716831043
2023-02-04 17:28:03.875950,KA03AL3782,VIN5914AUD,0.25146338962808157,73.94985116447873,75.22771605681302,12.915945300688293,144.0761894039741
2023-02-05 17:28:03.875950,KA03AL3782,VIN5914AUD,41.13960061138273,85.97675864665233,61.40241268947886,411.9512492316747,91.76774677400047
2023-02-06 17:28:03.875950,KA03AL3782,VIN5914AUD,77.56291561979896,83.11530506489524,60.57225963305283,27.34117167751776,126.94486849857385
2023-02-07 17:28:03.875950,KA03AL3782,VIN5914AUD,94.38096827625762,70.18461170338321,13.532667033449963,480.09989566712375,185.85500111050817
2023-02-08 17:28:03.875950,KA03AL3782,VIN5914AUD,96.55008458243192,78.72105259406806,67.88023807974251,284.03674654694055,199.52986017660913
2023-02-09 17:28:03.875950,KA03AL3782,VIN5914AUD,29.636135979700217,87.82278957932027,95.48121707533417,258.9712481186342,256.23095967211015
2023-02-10 17:28:03.875950,KA03AL3782,VIN5914AUD,80.0966072463132,71.70870330839233,38.725067771621994,271.8404397681387,45.045522682509045
2023-02-11 17:28:03.875950,KA03AL3782,VIN5914AUD,34.015596569630716,85.9205225883995,51.69459763396945,471.5053128143293,288.64535698164605
2023-02-12 17:28:03.875950,KA03AL3782,VIN5914AUD,24.04691093702802,85.35405768467317,81.47194656578696,430.28709219916254,211.6309634972762
2023-02-13 17:28:03.875950,KA03AL3782,VIN5914AUD,30.217438078309044,96.32238721608084,67.34779450618451,486.06318756123403,231.51653161026184
2023-02-14 17:28:03.875950,KA03AL3782,VIN5914AUD,1.857353151969987,94.18574786830739,57.908924217048195,213.17115377117707,73.89252594971605
2023-02-15 17:28:03.875950,KA03AL3782,VIN5914AUD,48.541045284796304,75.45189380132844,65.83661420520328,394.04849619933304,276.7200903776923
2023-02-16 17:28:03.875950,KA03AL3782,VIN5914AUD,37.22387026053503,71.26789995940315,15.297376060398726,385.8816270506984,291.4956158600059
2023-02-17 17:28:03.875950,KA03AL3782,VIN5914AUD,3.1567925860318535,94.59036791623332,19.893640628974186,482.4339527224372,230.1068704253054
2023-02-18 17:28:03.875950,KA03AL3782,VIN5914AUD,39.36607738359038,86.25942235655693,15.642861050535206,182.9330784667096,158.45611933963718
2023-02-19 17:28:03.875950,KA03AL3782,VIN5914AUD,85.2611617050103,78.19477191071043,41.37312371359493,260.25136366492336,69.46990319101845
2023-02-20 17:28:03.875950,KA03AL3782,VIN5914AUD,37.70774131795167,81.18739832628737,21.87088089961835,156.6270496943163,167.03448894271347
2023-02-21 17:28:03.875950,KA03AL3782,VIN5914AUD,99.89722801465226,85.57659748986488,85.49904106580759,39.23154739700646,208.62733884510857
2023-02-22 17:28:03.875950,KA03AL3782,VIN5914AUD,63.41351391858087,95.87262261782968,66.71518384433,9.07931695542702,215.19803595727407
2023-02-23 17:28:03.875950,KA03AL3782,VIN5914AUD,15.653884232472715,88.62933621276058,99.20050834472298,235.3906398107717,195.29825656823036
2023-02-24 17:28:03.875950,KA03AL3782,VIN5914AUD,29.74387401003009,89.4413152926553,51.220391806414426,93.46236726927332,157.00982366579294
2023-02-25 17:28:03.875950,KA03AL3782,VIN5914AUD,35.252947790126065,75.92799189407891,76.0400579170882,135.96376594228897,2.196873754862194
2023-02-26 17:28:03.875950,KA03AL3782,VIN5914AUD,31.035961798653656,89.00405761529437,51.64926817837166,68.04956989176058,182.24464128614827
2023-02-27 17:28:03.875950,KA03AL3782,VIN5914AUD,84.96052663182692,76.09538373210754,38.44414274944129,332.7064975474204,158.93758126504156
2023-02-28 17:28:03.875950,KA03AL3782,VIN5914AUD,66.0327061555397,80.91058519964744,22.657325498449808,87.72860672283423,82.63788908186037
2023-03-01 17:28:03.875950,KA03AL3782,VIN5914AUD,49.332905716928806,87.66737123271697,57.57298879158049,339.18884501141497,48.86868668046716
2023-03-02 17:28:03.875950,KA03AL3782,VIN5914AUD,58.122727239537106,89.36412223625462,93.85917386198882,388.844231614377,212.00964045457073
2023-03-03 17:28:03.875950,KA03AL3782,VIN5914AUD,84.88756241042984,94.60867524058114,66.8516358954447,120.0272802517049,228.62162595528508
2023-03-04 17:28:03.875950,KA03AL3782,VIN5914AUD,38.72901347508232,73.54342471016164,56.2850969264705,323.54005106899905,57.69024193093043
2023-03-05 17:28:03.875950,KA03AL3782,VIN5914AUD,80.96296602873338,94.05411520152683,2.3468509104198065,288.74561498044466,286.56230462430585
2023-03-06 17:28:03.875950,KA03AL3782,VIN5914AUD,18.172190944113765,90.21397977542142,73.20920892904115,418.0934311908399,89.92188350724899
2023-03-07 17:28:03.875950,KA03AL3782,VIN5914AUD,80.23471467616525,84.10884077752392,77.9497466151003,452.58776203320923,198.4873860486436
2023-03-08 17:28:03.875950,KA03AL3782,VIN5914AUD,67.04006233169716,90.19610159261761,15.268616060840067,56.48916690746636,256.8312878338682
2023-03-09 17:28:03.875950,KA03AL3782,VIN5914AUD,85.11108335135383,76.08064281541668,1.8167181896550089,469.70481953488536,209.72276933718555
2023-03-10 17:28:03.875950,KA03AL3782,VIN5914AUD,91.22835184981278,84.41426172467507,61.29700756624932,384.585888329125,119.534458133787
2023-03-11 17:28:03.875950,KA03AL3782,VIN5914AUD,9.514009354875796,79.26396093364508,91.71964974200819,215.7129115976259,30.14919060008362
2023-03-12 17:28:03.875950,KA03AL3782,VIN5914AUD,2.9330002430725144,82.13754774074097,47.37000521547407,469.67713516096205,115.27689299582462
2023-03-13 17:28:03.875950,KA03AL3782,VIN5914AUD,29.49333644920159,77.11900636814157,70.2879726524403,173.1984826499192,120.05052470368294
2023-03-14 17:28:03.875950,KA03AL3782,VIN5914AUD,92.39384365491293,70.07693426479389,83.32183962878051,350.07999722040773,52.30151844889696
2023-03-15 17:28:03.875950,KA03AL3782,VIN5914AUD,53.05110987360172,90.57971342521856,3.1999446649518815,428.63097992349697,197.58898679593275
2023-03-16 17:28:03.875950,KA03AL3782,VIN5914AUD,70.35662422865958,81.18653503234027,94.07650322322992,484.3745418905535,173.20943265019264
2023-03-17 17:28:03.875950,KA03AL3782,VIN5914AUD,30.370148289722433,99.48994232035258,66.0520434208801,138.54630155024861,237.2286283903243
2023-03-18 17:28:03.875950,KA03AL3782,VIN5914AUD,31.923134195086988,86.66449064427462,53.29766323106182,126.82887073097294,26.577669466388677
2023-03-19 17:28:03.875950,KA03AL3782,VIN5914AUD,13.161245866090376,79.77139045088461,95.36870168963642,28.961095279739112,50.27075509414437
2023-03-20 17:28:03.875950,KA03AL3782,VIN5914AUD,62.916346224099584,91.06508350558849,70.50967701680801,217.608520850256,57.067761019705344
2023-03-21 17:28:03.875950,KA03AL3782,VIN5914AUD,39.65360065018574,77.8516923336695,24.969561348017187,51.63518121180849,183.0766067867769
2023-03-22 17:28:03.875950,KA03AL3782,VIN5914AUD,56.956245322974254,87.01857649491629,56.235469629143466,83.04769290576381,287.9620596045003
2023-03-23 17:28:03.875950,KA03AL3782,VIN5914AUD,85.83580601935849,99.19292223823867,35.289913692157036,424.1241371118533,87.33651006038085
2023-03-24 17:28:03.875950,KA03AL3782,VIN5914AUD,39.74317341065857,91.6264564189809,97.53292894569987,223.21976822291722,24.316549469575264
2023-03-25 17:28:03.875950,KA03AL3782,VIN5914AUD,51.13524679688254,84.66512149146605,15.475177697782438,173.3716490904135,256.04554168173996
2023-03-26 17:28:03.875950,KA03AL3782,VIN5914AUD,79.31385211502565,99.92570312809526,22.641426682336462,463.8026237569077,235.56187241826723
2023-03-27 17:28:03.875950,KA03AL3782,VIN5914AUD,57.176482478079535,85.434065856792,49.62531172394667,185.82273460655958,22.59144908467117
2023-03-28 17:28:03.875950,KA03AL3782,VIN5914AUD,16.08404120406316,90.14421227324631,12.811699507704489,22.549014022765434,91.07444861441
2023-03-29 17:28:03.875950,KA03AL3782,VIN5914AUD,56.769054627462836,96.22725615641431,43.02230139213348,422.93609215703515,288.9033552494668
2023-03-30 17:28:03.875950,KA03AL3782,VIN5914AUD,34.028178645499416,85.60078161018345,43.649954956990825,98.63547696511216,257.09965290238046
2023-03-31 17:28:03.875950,KA03AL3782,VIN5914AUD,13.450523878590037,82.49562100017164,31.613454237559292,381.46173153129007,99.12840080537235
2023-04-01 17:28:03.875950,KA03AL3782,VIN5914AUD,69.14919951522074,73.45709702795872,4.355399925672976,192.05199836561627,196.49977026015006
2023-04-02 17:28:03.875950,KA03AL3782,VIN5914AUD,14.52786330449265,70.26675077771304,96.71620909966411,351.6587862590324,209.58316305818306
2023-04-03 17:28:03.875950,KA03AL3782,VIN5914AUD,20.129663533844898,98.77790234150545,24.897891567860817,406.6431206403901,203.04064895307025
2023-04-04 17:28:03.875950,KA03AL3782,VIN5914AUD,6.887755021880326,81.91817991724035,34.51987428213176,274.2281485654479,169.5098672479241
2023-04-05 17:28:03.875950,KA03AL3782,VIN5914AUD,18.769814830018362,88.28398439893064,40.10762227704493,196.15191526493058,23.605240076167576
2023-04-06 17:28:03.875950,KA03AL3782,VIN5914AUD,96.26149014225047,99.51599932419829,97.07904501445603,360.1952071587421,73.6029887810556
2023-04-07 17:28:03.875950,KA03AL3782,VIN5914AUD,81.2493066460407,98.38510612534945,41.625953043963634,172.31081761995816,236.4474312997605
2023-04-08 17:28:03.875950,KA03AL3782,VIN5914AUD,49.84145909041745,82.99689615610703,31.92337622758117,439.2842771283027,112.56178872228043
2023-04-09 17:28:03.875950,KA03AL3782,VIN5914AUD,17.16295442797443,96.86386417701958,7.697182514033951,6.678162660516684,255.34062883942713
2023-04-10 17:28:03.875950,KA03AL3782,VIN5914AUD,2.6651198162783496,73.1284085418453,2.2892126978989236,93.4243140225085,5.261314534613815
2023-04-11 17:28:03.875950,KA03AL3782,VIN5914AUD,35.601201233817925,80.73919436634588,69.150045011741,103.68446872017174,206.53433048390457
2023-04-12 17:28:03.875950,KA03AL3782,VIN5914AUD,79.01773685979339,91.56861302829358,32.72261050866896,352.4060486643385,223.97266462058272
2023-04-13 17:28:03.875950,KA03AL3782,VIN5914AUD,47.455248396977964,86.63108471550615,73.61927060457789,480.69101892249057,124.83452377117743
2023-04-14 17:28:03.875950,KA03AL3782,VIN5914AUD,13.563594154210644,84.35351166573935,42.569429990314255,88.78435628402647,254.94152049149474
2023-04-15 17:28:03.875950,KA03AL3782,VIN5914AUD,82.05001222131469,84.6650235103582,75.83122519048192,266.885639829316,155.17044472478975
2023-04-16 17:28:03.875950,KA03AL3782,VIN5914AUD,31.165890015662747,72.16457668226491,7.5763243483216725,206.3720116444628,170.36392101507
2023-04-17 17:28:03.875950,KA03AL3782,VIN5914AUD,51.73371286371681,93.32122442173429,3.2907081716287645,311.1665973317134,191.2172839209902
2023-04-18 17:28:03.875950,KA03AL3782,VIN5914AUD,26.468795044372783,78.70323769125939,50.78914649834063,95.15412017006652,294.23871097131365
2023-04-19 17:28:03.875950,KA03AL3782,VIN5914AUD,79.31018275780072,95.48353183437057,17.9542995178804,77.62004223908336,280.95145419445714
2023-04-20 17:28:03.875950,KA03AL3782,VIN5914AUD,69.27383306110951,87.6832038019555,98.64791325093792,388.9830725392343,270.84814199049305
2023-04-21 17:28:03.875950,KA03AL3782,VIN5914AUD,7.038511081255471,99.060590880297,96.05762864849,175.64334768472006,172.77289685669894
2023-04-22 17:28:03.875950,KA03AL3782,VIN5914AUD,10.55071113389352,77.26345982862193,64.1215722784755,209.69835135268582,111.06033866878971
2023-04-23 17:28:03.875950,KA03AL3782,VIN5914AUD,11.862821363706043,83.4109158568235,15.596028637528224,203.92767359882353,31.316081864910306
2023-04-24 17:28:03.875950,KA03AL3782,VIN5914AUD,43.78056958141511,71.26974832059078,0.9820802495653758,417.01580467260806,272.54271713009274
2023-04-25 17:28:03.875950,KA03AL3782,VIN5914AUD,22.47816275045923,91.98686578154563,2.93447062751907,318.62723358967685,71.123894440861
2023-04-26 17:28:03.875950,KA03AL3782,VIN5914AUD,51.78854236258835,82.06729431387095,59.7158038420144,331.3930506287755,58.29551802119918
2023-04-27 17:28:03.875950,KA03AL3782,VIN5914AUD,29.301518597727416,72.0950061982266,55.81923708652965,400.5869541416997,246.23015620949775
2023-04-28 17:28:03.875950,KA03AL3782,VIN5914AUD,8.320154643248701,79.02224400941505,97.25502773261462,423.7954660170985,276.64659600471595
2023-04-29 17:28:03.875950,KA03AL3782,VIN5914AUD,96.31767144122186,74.15258349260893,40.78935144729974,116.21511579897015,114.33348055022773
2023-04-30 17:28:03.875950,KA03AL3782,VIN5914AUD,28.595915292935416,71.0694974385947,99.0524577124515,76.20742256185054,63.94525436028405
2023-05-01 17:28:03.875950,KA03AL3782,VIN5914AUD,98.17698898105475,83.21098607526751,8.213117304614148,208.1246502598676,200.6530749183401
2023-05-02 17:28:03.875950,KA03AL3782,VIN5914AUD,54.62253879047629,72.65198134711217,39.94243973446333,273.62853428911524,214.62651197446164
2023-05-03 17:28:03.875950,KA03AL3782,VIN5914AUD,37.287642241289674,95.61498710077099,27.941082276290707,361.9038395368882,155.77627647296057
2023-05-04 17:28:03.875950,KA03AL3782,VIN5914AUD,10.082267844659643,87.6713578806596,54.910965651642265,187.43266156631046,132.32207606147364
2023-05-05 17:28:03.875950,KA03AL3782,VIN5914AUD,48.2110948592516,91.90933717269039,88.48402528306454,453.7293633834485,263.7793222179281
2023-05-06 17:28:03.875950,KA03AL3782,VIN5914AUD,82.30347009037699,96.04775497951931,67.9596420253279,196.41223021695293,253.23083427236162
2023-05-07 17:28:03.875950,KA03AL3782,VIN5914AUD,19.4986776798999,93.88544825870484,12.33099582107775,249.69461299053347,233.9469215537132
2023-05-08 17:28:03.875950,KA03AL3782,VIN5914AUD,75.95919262038701,96.25213962960487,73.76975187472185,470.70125860269127,212.26097405776326
2023-05-09 17:28:03.875950,KA03AL3782,VIN5914AUD,22.551702328307123,73.26989715179513,20.320264503842356,497.81628182924516,290.78961206105583
2023-05-10 17:28:03.875950,KA03AL3782,VIN5914AUD,87.33336018434058,97.43337378755271,59.34130466433918,35.80856345799632,277.6361783828122
2023-05-11 17:28:03.875950,KA03AL3782,VIN5914AUD,99.0939415553519,93.06821512505239,54.62894278001487,402.73482749502716,196.09660725651418
2023-05-12 17:28:03.875950,KA03AL3782,VIN5914AUD,35.19661850630472,98.28200740188869,54.72205236459604,61.76940876182141,247.78887178494764
2023-05-13 17:28:03.875950,KA03AL3782,VIN5914AUD,48.07349225578934,93.16937408096142,14.360405778137174,470.87851658813935,296.1785881213889
2023-05-14 17:28:03.875950,KA03AL3782,VIN5914AUD,31.29819958798309,86.73225698600382,36.96094268635234,266.6745446019012,270.06637953763
2023-05-15 17:28:03.875950,KA03AL3782,VIN5914AUD,49.60946006706176,70.67919971064063,36.16932274448429,420.63767668203815,175.7110557336818
2023-05-16 17:28:03.875950,KA03AL3782,VIN5914AUD,39.51764977341683,91.29585855165796,16.90827383330793,451.14502031719235,9.713116513444142
2023-05-17 17:28:03.875950,KA03AL3782,VIN5914AUD,63.291935331482485,72.48727145285525,96.7810760979622,172.58394977401292,181.18417099925603
2023-05-18 17:28:03.875950,KA03AL3782,VIN5914AUD,69.39309281121585,82.41734024407516,42.09619881483045,335.561380642203,211.21788060935052
2023-05-19 17:28:03.875950,KA03AL3782,VIN5914AUD,13.167299249526199,83.59685563021007,18.9079286039872,456.37097347170914,40.5180959251156
2023-05-20 17:28:03.875950,KA03AL3782,VIN5914AUD,71.86650277429548,92.34590872808027,94.98946730403081,490.83965293164414,101.26653740400018
2023-05-21 17:28:03.875950,KA03AL3782,VIN5914AUD,93.88967711658799,98.99124735020541,36.69720308578023,296.00446645722616,265.5608445450473
2023-05-22 17:28:03.875950,KA03AL3782,VIN5914AUD,42.143039472684364,79.34272017614248,59.98252455192814,154.41949335148203,128.91796566567126
2023-05-23 17:28:03.875950,KA03AL3782,VIN5914AUD,86.88628258405461,93.26301472566387,31.729707520624274,255.71532370464362,211.29373374296944
2023-05-24 17:28:03.875950,KA03AL3782,VIN5914AUD,74.65879054571579,94.33366837410581,87.72735417665605,313.5321102271875,104.63436500552916
2023-05-25 17:28:03.875950,KA03AL3782,VIN5914AUD,36.942695460860854,83.14321618067106,45.13294849769426,430.1235055263957,218.97060337064156
2023-05-26 17:28:03.875950,KA03AL3782,VIN5914AUD,79.30606829294042,70.90981547754433,9.694575705927155,153.25210654494825,257.0977019310776
2023-05-27 17:28:03.875950,KA03AL3782,VIN5914AUD,9.15560423596088,72.73810410863913,77.85494356074489,71.02742307500948,27.598990406425084
2023-05-28 17:28:03.875950,KA03AL3782,VIN5914AUD,0.839577442653705,70.93930409762342,53.36854391206581,53.66251430958052,69.3287295570271
2023-05-29 17:28:03.875950,KA03AL3782,VIN5914AUD,5.439694263611283,93.78224339715885,1.6082776655951259,116.41981484884856,114.83834700370264
2023-05-30 17:28:03.875950,KA03AL3782,VIN5914AUD,30.940672679997295,94.54784329127908,26.28007776157909,492.7054958140283,144.70385244067361
